masterid,sampleid,sampledate,latitude,longitude,county,smcshed,csci
SMC00911,SMC00911_06042009_BMI_RWB_1,6/4/2009 0:00,34.50797,-119.29854,Ventura,Ventura,1.00026591
801RB8317,801RB8317_06032009_BMI_RWB_1,6/3/2009 0:00,34.23683,-117.37229,San Bernardino,Upper Santa Ana,1.14564522
SMC00473,SMC00473_06032009_BMI_RWB_1,6/3/2009 0:00,33.03916,-117.15802,San Diego,Central San Diego,0.77485098
SMC00729,SMC00729_06032009_BMI_RWB_1,6/3/2009 0:00,33.13525,-117.17488,San Diego,Central San Diego,0.68225708
SMC01684,SMC01684_06032009_BMI_RWB_1,6/3/2009 0:00,34.27906,-118.91591,Ventura,Calleguas,0.33128647
801RB8191,801RB8191_06022009_BMI_RWB_1,6/2/2009 0:00,33.96538,-117.47872,Riverside,Middle Santa Ana,0.88559261
801RB8179,801RB8179_06012009_BMI_RWB_1,6/1/2009 0:00,33.76965,-117.46747,Riverside,Middle Santa Ana,0.57293185
801RB8229,801RB8229_06012009_BMI_RWB_1,6/1/2009 0:00,33.83284,-117.50814,Riverside,Middle Santa Ana,0.85393379
801RB8026,801RB8026_05312009_BMI_RWB_1,5/31/2009 0:00,33.58139,-117.83457,Orange,Lower Santa Ana,0.58287514
SMC01717,SMC01717_05282009_BMI_RWB_1,5/28/2009 0:00,33.34014,-117.13232,San Diego,Northern San Diego,0.55756038
SMC01860,SMC01860_05282009_BMI_RWB_1,5/28/2009 0:00,34.224,-118.97911,Ventura,Calleguas,0.57650154
SMC02436,SMC02436_05282009_BMI_RWB_1,5/28/2009 0:00,34.26279,-118.97199,Ventura,Calleguas,0.60999244
SMC01258,SMC01258_05272009_BMI_RWB_1,5/27/2009 0:00,32.64949,-117.05886,San Diego,Southern San Diego,0.537057
SMC04054,SMC04054_05272009_BMI_RWB_1,5/27/2009 0:00,32.83697,-117.01874,San Diego,Mission Bay and San Diego River,0.66383627
403FCA038,403FCA038_05262009_BMI_RWB_1,5/26/2009 0:00,34.42472,-118.55861,Los Angeles,Santa Clara,0.60278639
SMC01606,SMC01606_05262009_BMI_RWB_1,5/26/2009 0:00,32.84198,-117.23481,San Diego,Mission Bay and San Diego River,0.70290087
SMC02006,SMC02006_05262009_BMI_RWB_1,5/26/2009 0:00,32.83083,-116.98486,San Diego,Mission Bay and San Diego River,0.44899344
802RB8196,802RB8196_05242009_BMI_RWB_1,5/24/2009 0:00,33.77782,-116.72637,Riverside,San Jacinto,1.02987429
SMC01046,SMC01046_05212009_BMI_RWB_1,5/21/2009 0:00,32.79509,-117.18494,San Diego,Mission Bay and San Diego River,0.64702057
403S00772,403S00772_05202009_BMI_RWB_1,5/20/2009 0:00,34.40976,-118.9322,Ventura,Santa Clara,0.96869725
404S17664,404S17664_05202009_BMI_RWB_1,5/20/2009 0:00,34.14994,-118.6976,Los Angeles,Santa Monica Bay,0.5695332
SMC01158,SMC01158_05202009_BMI_RWB_1,5/20/2009 0:00,32.96281,-117.16676,San Diego,Central San Diego,0.49499189
404S17266,404S17266_05192009_BMI_RWB_1,5/19/2009 0:00,34.10741,-118.7118,Los Angeles,Santa Monica Bay,0.68147192
404S22464,404S22464_05192009_BMI_RWB_1,5/19/2009 0:00,34.12676,-118.70685,Los Angeles,Santa Monica Bay,0.56291819
SMC00710,SMC00710_05192009_BMI_RWB_1,5/19/2009 0:00,32.88934,-117.20028,San Diego,Central San Diego,0.65998032
901S00531,SMC00531_05182009_BMI_RWB_1,5/18/2009 0:00,33.55975,-117.772,Orange,San Juan,0.47453611
404S06456,404S06456_05142009_BMI_RWB_1,5/14/2009 0:00,34.06463,-118.58685,Los Angeles,Santa Monica Bay,0.98543418
901S00997,901S00997_05142009_BMI_RWB_1,5/14/2009 0:00,33.44002,-117.61937,Orange,San Juan,0.46867387
SMC04047,SMC04047_05142009_BMI_RWB_1,5/14/2009 0:00,34.45832,-119.29171,Ventura,Ventura,0.64585362
404S08616,404S08616_05132009_BMI_RWB_MCM_1,5/13/2009 0:00,34.12188,-118.7924,Los Angeles,Santa Monica Bay,0.44668746
907S01434,907S01434_05132009_BMI_RWB_1,5/13/2009 0:00,32.90475,-116.62501,San Diego,Mission Bay and San Diego River,0.97304935
404S02920,404S02920_05122009_BMI_RWB_1,5/12/2009 0:00,34.17748,-118.767,Ventura,Santa Monica Bay,0.53057425
907S00577,907S00577_05122009_BMI_RWB_1,5/12/2009 0:00,33.0767,-116.67455,San Diego,Mission Bay and San Diego River,1.05912257
907S01418,907S01418_05122009_BMI_RWB_1,5/12/2009 0:00,32.99254,-116.71771,San Diego,Mission Bay and San Diego River,1.2248995
SMC01155,SMC01155_05122009_BMI_RWB_1,5/12/2009 0:00,33.7606,-117.67949,Orange,Lower Santa Ana,0.99823018
SMC26288,SMC26288_05122009_BMI_RWB_1,5/12/2009 0:00,33.77432,-117.69453,Orange,Lower Santa Ana,0.86530213
404S11406,404S11406_05112009_BMI_RWB_1,5/11/2009 0:00,34.04939,-118.69,Los Angeles,Santa Monica Bay,0.62902609
901S01811,901S01811_05072009_BMI_RWB_1,5/7/2009 0:00,33.56418,-117.71792,Orange,San Juan,0.66378652
911S01818,911S01818_05062009_BMI_RWB_1,5/6/2009 0:00,32.86215,-116.52037,San Diego,Southern San Diego,1.05272603
911S04086,911S04086_05062009_BMI_RWB_1,5/6/2009 0:00,32.67454,-116.57777,San Diego,Southern San Diego,0.86393373
911S00538,911S00538_05052009_BMI_RWB_1,5/5/2009 0:00,32.78123,-116.63207,San Diego,Southern San Diego,1.05482853
911S02058,911S02058_05052009_BMI_RWB_1,5/5/2009 0:00,32.76142,-116.64257,San Diego,Southern San Diego,1.04646345
911S03354,911S03354_05052009_BMI_RWB_1,5/5/2009 0:00,32.79112,-116.61677,San Diego,Southern San Diego,1.1503791
904S00537,904S00537_05042009_BMI_RWB_1,5/4/2009 0:00,33.05031,-117.22428,San Diego,Central San Diego,0.45904266
901S00313,901S00313_04302009_BMI_RWB_1,4/30/2009 0:00,33.60642,-117.44623,Orange,San Juan,0.67093594
901S06030,901S06030_04302009_BMI_RWB_1,4/30/2009 0:00,33.50267,-117.64794,Orange,San Juan,0.39525352
SMC00910,SMC00910_04302009_BMI_RWB_1,4/30/2009 0:00,33.51383,-117.74426,Orange,San Juan,0.66615617
905S01953,905S01953_04292009_BMI_RWB_1,4/29/2009 0:00,33.08958,-116.9032,San Diego,Central San Diego,1.07349515
901SJSMT3,901SJSMT3_04282009_BMI_RWB_1,4/28/2009 0:00,33.47056,-117.47067,San Diego,San Juan,0.81694824
902SMROB8,902SMROB8_04282009_BMI_RWB_1,4/28/2009 0:00,33.38713,-117.32372,San Diego,Northern San Diego,0.66106684
902S00565,902S00565_04272009_BMI_RWB_1,4/27/2009 0:00,33.41031,-117.23903,San Diego,Northern San Diego,0.82834127
905SDGVC2,905SDGVC2_04272009_BMI_RWB_1,4/27/2009 0:00,33.04335,-117.07563,San Diego,Central San Diego,0.50382877
910OTJMC4,910OTJMC4_04242009_BMI_RWB_1,4/24/2009 0:00,32.63747,-116.88405,San Diego,Southern San Diego,0.12680776
903SLSLR3,903SLSLR3_04232009_BMI_RWB_1,4/23/2009 0:00,33.26236,-116.80819,San Diego,Northern San Diego,0.69256643
904CBESC5,904CBESC5_04232009_BMI_RWB_1,4/23/2009 0:00,33.08559,-117.15037,San Diego,Central San Diego,0.58389862
911NCPCRx,911NCPCRx_04232009_BMI_RWB_1,4/23/2009 0:00,32.86408,-116.51847,San Diego,Southern San Diego,0.81310098
911TJNPC2,911TJNPC2_04232009_BMI_RWB_1,4/23/2009 0:00,32.8653,-116.51815,San Diego,Southern San Diego,1.02573978
901SJC74x,901SJC74x_04222009_BMI_RWB_1,4/22/2009 0:00,33.51917,-117.62372,Orange,San Juan,0.44563694
902RCWGRx,902RCWGRx_04222009_BMI_RWB_1,4/22/2009 0:00,33.40725,-117.19969,San Diego,Northern San Diego,0.53714468
902SMRWGR,902SMRWGR_04222009_BMI_RWB_1,4/22/2009 0:00,33.42931,-117.19637,San Diego,Northern San Diego,0.61313378
906CCECRx,906CCECRx_04222009_BMI_RWB_1,4/22/2009 0:00,32.96208,-117.09339,San Diego,Central San Diego,0.59933337
911TJLAP4,911TJLAP4_04222009_BMI_RWB_1,4/22/2009 0:00,32.69992,-116.47914,San Diego,Southern San Diego,0.81860804
901ATCTCx,901ATCTCx_04212009_BMI_RWB_1,4/21/2009 0:00,33.67478,-117.54708,Orange,San Juan,0.69419691
905BMCCGx,905BMCCGx_04212009_BMI_RWB_1,4/21/2009 0:00,33.12706,-116.80361,San Diego,Central San Diego,0.99178413
907SDSVC3,907SDSVC3_04212009_BMI_RWB_1,4/21/2009 0:00,32.99637,-116.8441,San Diego,Mission Bay and San Diego River,0.67896207
909CCCSPx,909CCCSPx_04202009_BMI_RWB_1,4/20/2009 0:00,32.94003,-116.56444,San Diego,Southern San Diego,0.84179633
909SSWR03,909SSWR03_04202009_BMI_RWB_1,4/20/2009 0:00,32.83521,-116.62203,San Diego,Southern San Diego,0.88913062
909SSWR1a,909SSWR1a_04202009_BMI_RWB_1,4/20/2009 0:00,32.90942,-116.57633,San Diego,Southern San Diego,0.74434616
801STC142,801STC142_07082008_BMI_RWB_1,7/8/2008 0:00,33.77361,-117.68839,Orange,Lower Santa Ana,0.81780748
801STC149,801STC149_07082008_BMI_RWB_1,7/8/2008 0:00,33.76593,-117.67927,Orange,Lower Santa Ana,0.97401423
801SAR165,801SAR165_07062008_BMI_RWB_1,7/6/2008 0:00,33.96358,-117.47533,Riverside,Middle Santa Ana,0.71774027
901SJMS1x,901SJMS1x_07032008_BMI_RWB_1,7/3/2008 0:00,33.58122,-117.52458,Orange,San Juan,0.53513378
901SJOF1x,901SJOF1x_07032008_BMI_RWB_1,7/3/2008 0:00,33.61633,-117.42717,Riverside,San Juan,0.37754884
802HYC496,802HYC496_07012008_BMI_RWB_1,7/1/2008 0:00,33.68738,-116.68416,Riverside,San Jacinto,0.88757533
802INC155,802INC155_06302008_BMI_RWB_1,6/30/2008 0:00,33.80703,-116.77699,Riverside,San Jacinto,0.962508
801XXX259,801XXX259_06292008_BMI_RWB_1,6/29/2008 0:00,34.07638,-117.09505,San Bernardino,Upper Santa Ana,0.69958107
SMC00254,SMC00254_06262008_BMI_RWB_MCM_1,6/26/2008 0:00,33.83758,-118.05377,Orange,San Gabriel,0.22471678
801MIC074,801MIC074_06252008_BMI_RWB_1,6/25/2008 0:00,34.08167,-116.8887,San Bernardino,Upper Santa Ana,0.779204
801SAR334,801SAR334_06252008_BMI_RWB_1,6/25/2008 0:00,34.18321,-116.8773,San Bernardino,Upper Santa Ana,0.92784973
SMC00096,SMC00096_06252008_BMI_RWB_MCM_1,6/25/2008 0:00,34.09451,-117.78462,Los Angeles,San Gabriel,0.27195861
SMC00190,SMC00190_06252008_BMI_RWB_MCM_1,6/25/2008 0:00,34.01488,-118.04783,Los Angeles,San Gabriel,0.41928562
801EBC080,801EBC080_06242008_BMI_RWB_1,6/24/2008 0:00,34.1584,-116.88742,San Bernardino,Upper Santa Ana,1.20181583
801EBC126,801EBC126_06232008_BMI_RWB_1,6/23/2008 0:00,34.17413,-116.89426,San Bernardino,Upper Santa Ana,0.59793461
801FGC022,801FGC022_06232008_BMI_RWB_1,6/23/2008 0:00,34.16055,-116.86775,San Bernardino,Upper Santa Ana,0.95247621
SMC00144,SMC00144_06202008_BMI_RWB_MCM_1,6/20/2008 0:00,34.26705,-117.78759,Los Angeles,San Gabriel,0.83075247
404BA0104,404BA0104_06182008_BMI_RWB_1,6/18/2008 0:00,34.09419,-118.73235,Los Angeles,Santa Monica Bay,0.73204322
404BA0142,404BA0142_06182008_BMI_RWB_1,6/18/2008 0:00,34.05144,-118.77622,Los Angeles,Santa Monica Bay,1.24292728
801TMW153,801TMW153_06162008_BMI_RWB_1,6/16/2008 0:00,33.81584,-117.49803,Riverside,Middle Santa Ana,0.63234002
801TMW162,801TMW162_06162008_BMI_RWB_1,6/16/2008 0:00,33.73786,-117.4173,Riverside,Middle Santa Ana,0.64632849
801TMC153,SMCR8_153_06162008_BMI_RWB_1,6/16/2008 0:00,33.82397,-117.50602,Riverside,Middle Santa Ana,0.62516994
801XXX118,801XXX118_06112008_BMI_RWB_1,6/11/2008 0:00,34.27906,-117.47566,San Bernardino,Upper Santa Ana,0.75957353
801SAN068,801SAN068_06102008_BMI_RWB_1,6/10/2008 0:00,34.2575,-117.64123,San Bernardino,Middle Santa Ana,0.89260397
402BA0287,402BA0287_06092008_BMI_RWB_1,6/9/2008 0:00,34.50284,-119.36644,Ventura,Ventura,1.03995266
404BA0376,404BA0376_06052008_BMI_RWB_1,6/5/2008 0:00,34.11648,-118.66164,Los Angeles,Santa Monica Bay,0.96808929
801STC071,801STC071_06052008_BMI_RWB_1,6/5/2008 0:00,33.75347,-117.67887,Orange,Lower Santa Ana,0.69405078
801XXX046,801XXX046_06052008_BMI_RWB_1,6/5/2008 0:00,33.79096,-117.71949,Orange,Lower Santa Ana,0.61345704
901ATCAAS,901ATCAAS_06052008_BMI_RWB_1,6/5/2008 0:00,33.68264,-117.50159,Orange,San Juan,0.85325778
404BA0084,404BA0084_06042008_BMI_RWB_1,6/4/2008 0:00,34.09079,-118.94926,Ventura,Santa Monica Bay,1.07900843
404BA0526,404BA0526_06042008_BMI_RWB_1,6/4/2008 0:00,34.04298,-118.87219,Los Angeles,Santa Monica Bay,1.05518208
404BA0964,404BA0964_06042008_BMI_RWB_1,6/4/2008 0:00,34.06133,-118.9649,Ventura,Santa Monica Bay,0.78692025
404BA0616,404BA0616_06032008_BMI_RWB_1,6/3/2008 0:00,34.17453,-118.69879,Ventura,Santa Monica Bay,0.74108231
902SMAS1x,902SMAS1x_06022008_BMI_RWB_1,6/2/2008 0:00,33.45695,-116.97047,Riverside,Northern San Diego,0.64343249
402BA0095,402BA0095_05292008_BMI_RWB_1,5/29/2008 0:00,34.46328,-119.34566,Ventura,Ventura,1.21595066
402BA0031,402BA0031_05282008_BMI_RWB_1,5/28/2008 0:00,34.44652,-119.29227,Ventura,Ventura,0.63975817
402BA0079,402BA0079_05282008_BMI_RWB_1,5/28/2008 0:00,34.41183,-119.27418,Ventura,Ventura,0.8050079
405BRCSGR,405BRCSGR_05282008_BMI_RWB_1,5/28/2008 0:00,34.25031,-117.88372,Los Angeles,San Gabriel,1.07754382
402BA0335,402BA0335_05272008_BMI_RWB_1,5/27/2008 0:00,34.37965,-119.30751,Ventura,Ventura,0.85018692
402BA0143,402BA0143_05212008_BMI_RWB_1,5/21/2008 0:00,34.36483,-119.31057,Ventura,Ventura,0.66768291
402PS0048,402PS0048_05212008_BMI_RWB_1,5/21/2008 0:00,34.53077,-119.40085,Ventura,Ventura,0.99702711
403BA0140,403BA0140_05212008_BMI_RWB_1,5/21/2008 0:00,34.34574,-118.56398,Los Angeles,Santa Clara,0.69673002
801PS0019,801PS0019_05202008_BMI_RWB_1,5/20/2008 0:00,34.15507,-117.13606,San Bernardino,Upper Santa Ana,1.1203653
403BA0015,403BA0015_05192008_BMI_RWB_1,5/19/2008 0:00,34.5312,-119.18421,Ventura,Santa Clara,1.00684557
403BA0171,403BA0171_05192008_BMI_RWB_1,5/19/2008 0:00,34.58516,-119.28363,Ventura,Santa Clara,1.04279807
403BA0068,403BA0068_05142008_BMI_RWB_1,5/14/2008 0:00,34.39179,-118.90285,Ventura,Santa Clara,0.65440523
901PS0057,901PS0057_05142008_BMI_RWB_1,5/14/2008 0:00,33.52977,-117.66957,Orange,San Juan,0.70512385
904PS0034,904PS0034_05132008_BMI_RWB_1,5/13/2008 0:00,33.06756,-117.26276,San Diego,Central San Diego,0.52268161
801SDC178,801SDC178_05112008_BMI_RWB_1,5/11/2008 0:00,33.6824,-117.81066,Orange,Lower Santa Ana,0.46175515
903SLGRD2,903SLGRD2_05092008_BMI_RWB_1,5/9/2008 0:00,33.33549,-117.18845,San Diego,Northern San Diego,0.86281116
903SLMSA2,903SLMSA2_05092008_BMI_RWB_1,5/9/2008 0:00,33.28559,-117.20873,San Diego,Northern San Diego,0.71295656
904CBESC8,904CBESC8_05092008_BMI_RWB_1,5/9/2008 0:00,33.03393,-117.23565,San Diego,Central San Diego,0.65616733
408BA0916,408BA0916_05082008_BMI_RWB_1,5/8/2008 0:00,34.23266,-118.95311,Ventura,Calleguas,0.78432387
905SDISS2,905SDISS2_05082008_BMI_RWB_1,5/8/2008 0:00,33.13428,-116.5971,San Diego,Central San Diego,0.82818158
909SHAR02,909SHAR02_05082008_BMI_RWB_1,5/8/2008 0:00,32.81028,-116.84278,San Diego,Southern San Diego,0.79613977
911TJIND2,911TJIND2_05082008_BMI_RWB_1,5/8/2008 0:00,32.89752,-116.50406,San Diego,Southern San Diego,1.11543554
408BA0580,408BA0580_05072008_BMI_RWB_1,5/7/2008 0:00,34.26537,-119.09462,Ventura,Calleguas,0.52455317
903SLKYS3,903SLKYS3_05072008_BMI_RWB_1,5/7/2008 0:00,33.28908,-117.07136,San Diego,Northern San Diego,0.99505886
906LPLPC6,906LPLPC6_05072008_BMI_RWB_1,5/7/2008 0:00,32.9072,-117.23055,San Diego,Central San Diego,0.66904702
906LPRSC4,906LPRSC4_05072008_BMI_RWB_1,5/7/2008 0:00,32.83703,-117.23178,San Diego,Mission Bay and San Diego River,0.6403863
911TCAM01,911TCAM01_05072008_BMI_RWB_1,5/7/2008 0:00,32.58928,-116.51797,San Diego,Southern San Diego,0.85120311
911TJKTC5,911TJKTC5_05072008_BMI_RWB_1,5/7/2008 0:00,32.75288,-116.45197,San Diego,Southern San Diego,1.09979806
408BA0268,408BA0268_05062008_BMI_RWB_1,5/6/2008 0:00,34.32646,-118.7182,Ventura,Calleguas,0.72497775
902SMSND3,902SMSND3_05062008_BMI_RWB_1,5/6/2008 0:00,33.41521,-117.24661,San Diego,Northern San Diego,1.1502956
902SMSTN1,902SMSTN1_05062008_BMI_RWB_1,5/6/2008 0:00,33.43063,-117.18909,San Diego,Northern San Diego,0.98056627
905SDYSA7,905SDYSA7_05062008_BMI_RWB_1,5/6/2008 0:00,33.08603,-116.91668,San Diego,Central San Diego,0.87343112
909SLAW02,909SLAW02_05062008_BMI_RWB_1,5/6/2008 0:00,32.75409,-116.77885,San Diego,Southern San Diego,0.82929962
910DZRA03,910DZRA03_05062008_BMI_RWB_1,5/6/2008 0:00,32.65325,-116.79171,San Diego,Southern San Diego,1.01555033
901SJSJC9,901SJSJC9_05052008_BMI_RWB_MCM_1,5/5/2008 0:00,33.48442,-117.67577,Orange,San Juan,0.56290365
901SJSMT2,901SJSMT2_05052008_BMI_RWB_MCM_1,5/5/2008 0:00,33.5497,-117.39619,Riverside,San Juan,0.95265799
907SDFRC2,907SDFRC2_05052008_BMI_RWB_1,5/5/2008 0:00,32.83945,-117.00107,San Diego,Mission Bay and San Diego River,0.71833077
